Term,Group,Course,Age,Gender,Written_narrative_unfiltered
S23,IFG,SPA 2,19,Female,"Al principio de“La Quinceañera” Gabriel e Irene son novios que van a UC Davis. Irene es de España y es estudiante de estudios en el extranjero. Los dos hacen actividades en Davis como ir a Davis Creamery y andar en bicicleta. Tienen un amigo, se llama Jake. Jake quiere estudiar en el extranjero como Irene. Después, Gabriel le presenta a Irene a su familia. Su hermana, Lola, va a hacer una Quinceanera y ella le pide que sea su chambelán de honor. Gabriel tiene miedo porque no puede bailar pero acepta. Lola discute con su mamá sobre los zapatos y el vestido que quiere llevar en la fiesta. Luego ella hace un video de youtube sobre su madre. Esto hace enojar a su mamá Por suerte, su tía la apoya. Desafortunadamente, Gabriel tiene un accidente de bicicleta y se lastima el tobillo. Ahora cree que no puede bailar. Al final su tobillo es mejor y puede bailar en la quinceanera con su hermana. Durante el baile pisa a Lola y pierde el ritmo. Sale corriendo porque está avergonzado pero Jake salva el dia con un flashmob. La quinceañera es un éxito."
S23,IFG,SPA 2,20,Male,Irene
S23,IFG,SPA 2,20,Female,"Irene is the main character who, doesn’t have that great of a relationship with her mother, but is closer to her aunt Eustaquia. Irene is turning 15 and is having a quincera, she has a chamblean named gabriel and participates in all the traditions. At the beginning Irene has other friends like Jake and Lola that are also mentioned."
S23,IFG,SPA 2,21,Male,"The plot of the book was Gabriel and Irene, lovers, and their roomate Jake, who navigate the preperations for a Quincinera."
S23,IFG,SPA 2,Twenty,Female,"Lola hay un quinceañera. Es muy dramático. Gabriel no puede bailar. Lola y su madre fight por qué su madre, Gloria, es old fashioned y Lola es modern. "
S23,IFG,SPA 2,20,Male,"The whole book is plotted around a quincenera. The father is trying to watch his show while the women in the family are trying to plan the quinceneera. The daughter whose quincenera it is is frustrated because some of the aspects that she wants are not being included while the father is slightly annoyed because there is so much talking while he is trying to watch his show. Eventually another person who is going aborad distracts him because he is trying to get help with his spanish, then the power goes out and he eventually gets it back on only to see that his show is over. "
S23,IFG,SPA 2,19,Female,"The sister of Gabriel, Lola, is having her quinceañera soon and she wants Gabriel to be her chambelan de honor. He is nervous because he does not know how to dance but his friend Jake offers to teach him. Lola make a youtube video about dealing with mom's when it comes to quinceañeras and her mom gets angry with her. Her mom wants her to wear her old dress and do a lot of things Lola considers out of date, and Lola's aunt takes Lola's side and agrees that she shouldn't have to do that. Gabriel gets injured and is worried he won't be able to do the dance, but thankfully he recovers in time. Lola's dad is trying to watch his show but he keeps getting interrupted by other people's conversations. On the day of the quinceañera Gabriel is able to dance with Lola and is very nervous. He makes a mistake and feels bad but his dad reassures him. In the end everybody does toasts and they all hug.  "
S23,IFG,SPA 2,eighteen,Female,"The book followed mainly on Irene's boyfriend Gabriel's sister Lola's quincenera. The plot followed the making of  Lola's quincenera  and all the good and bad things. We see how Lola is dealing with her mom and aunt with planning the quincenera.  Gabriel needs to learn how to dance from Irene's roommate Jake, but then breaks his ankle when riding a bike.  Lola makes a YouTube video about how to deal with your crazy mom.  Enrique just wants to watch Jane the Virgin.  It all leads up to Lola's quincenera, which doesn't go all to plan, but still ends up being fun. "
S23,IFG,SPA 2,19,Female,"In the beginning of the book, it focuses on Lola and her relationship with her friend Gabriel and meeting his family. Then, it somewhat shifts focus to Gabriel’s family. Gabriel’s younger sister Lola is celebrating her quinceañera, and so she asks Gabriel to be her chambelan de honor. He, of course, says yes, but he is extremely nervous because he does not know how to dance and one of his roles will be to dance with Lola at the party. At the same time, Lola deals with the conflict of planning the party. Whereas Lola wants a modern party, her mother wants a more traditional celebration. Lola even complains about it online in a Youtube video. After speaking with Lola’s aunt, her mother comes to her sense and compromises regarding the planning of the party. On the day of the quinceañera, it goes well overall. In his dance with Lola, Gabriel makes a slight mistake. However, Jake distracts from this by initiating a flash mob."
S23,IFG,SPA 2,19,Female,"Lola está hablando con su mamá, Gloria y su tía, Eustaquia sobre la fiesta. Gloria no escucha a Lola y lo que ella quiere. Pero la tía de Lola escucha y está de acuerdo con ella. Gloria cree que Lola se está quejando. No le gustan los zapatos de Lola que quiere usar, que eran Converse. Enrique está sentado en el sofá viendo el episodio de Jane the Virgin. No es fanático de Rafael y le gusta más Michael que Rafael. Enrique y Jake están hablando sobre el episodio de televisión. Enrique estaba a punto de ver el último episodio pero hubo un corte de luz. Lola se estaba secando el cabello y se fue la luz. El doctor le dice a Gabriel que puede volver a bailar, pero Gabriel sabe que debe tener cuidado. Está muy nervioso por la quinceañera. En la quinceañera, Lola sigue la tradición y baila con su papá. Jake comete un error en el baile pero su papá Enrique lo consuela diciendo que está bien."
S23,IFG,SPA 2,20,Male,"The plot was about Lola who was about to turn 15 and have her quinceañera. Lola's chambelain was Gabriel who was extremely nervous because he wasn't a very good dancer. As we read each week, we'd learn about how they were preparing for the quince. We also learned about the conflicts that Lola and her mom were having over it. Lola wanted her party her way, and she wanted it to be modern, her mom wanted it to be traditional and formal. Before the quince is about to happen Gabriel hurts himself and doesn't know if he can perform the dance. In the end, he does heal in time and performs the dance with Lola. "
S23,IFG,SPA 2,19,Non-binary / third gender,"Irene era una estudiante de España en Davis para universidad. Ella tenía un novio, Gabriel. Antes, pensaba que él quería casarse, pero en actualidad él quería cenar con su familia consigo. La hermana de Gabriel, Lola, tenía una quinceañera. Su mamá estaba más tradicional, pero su tía era moderna sobre las cosas de la quince. Gabriel rompió su tobillo en su bicicleta, y Irene tenía miedo cuando ellos recibían la carta de hospital. Irene aprendía sobre la sistema de salud en los estados unidos. Gabriel estaba triste porque no podría ser el chambalan do honor con un tobillo roto. Despues, su tobillo esta sana, y él puede bailar con su hermana. Él olvidaba el baile, pero su papá hablaba consigo y Gabriel está contento."
S23,IFG,SPA 2,19,Female,"In the book were two main characters: Gabriel and Irene. Both were nervous because they assumed the other was going to break with them. However, it was simply miscommunication over a first kiss. Irene has a friend studying Spanish who wishes to study abroad. Irene leans on Jake for relationship advice. Then, Gabriel’s little sister, Lola, is having a quinceñera. She struggles with fighting with her mom’s traditional ways while Gabriel breaks his ankle while bicycling. In the end, Gabriel manages to still dance with her as chambelón de honor."
S23,IFG,SPA 2,19,Female,"Gabriel and Irene talk about their potential relationship and begin dating. Their friend Jake calls them and tells them that he must learn Spanish for his Study Abroad, so Gabriel says he will teach him Spanish, in exchange for dance lessons. Gabriel's dad announces that his daughter Lola will be having a quinceneara and the family begins to prepare for the big day. The family plans the dances, food, chamberlain de honor and Lola, her mother and aunt debate about the proper things Lola should wear to her fiesta. Lola thinks her mom's ideas are too old fashioned and Lola wants the party to be more modern. While Gabriel is practicing for his dance, he crashes his bike and breaks his leg. This prohibits him from dancing for a while, but he gets a cast, eventually heals, and then was able to successfully dance at Lola's quinceneara. Her party was a success and her friends and family had an amazing time. "
S23,IFG,SPA 2,18,Male,"This book is mainly about Gabriel and stories with his family. Gabriel is Irene’s boyfriend, and he really takes the relationship between he and Irene seriously. He gives Irene a ring to represent his loyalty and love to Irene, and brings her to see his family. During dinner time, Gabriel’s cousin, Lola invite Gabriel to be his dancing partner on her quinceañera. Even though Gabriel is no good at dancing, he still agrees and after that, he finds Irene’s roommate, Jake to practice dancing. As an exchange, he helped Jake with practicing Spanish because Jake wants to study abroad. Unfortunately, Gabriel broke his ankle by accident, and he is very disappointed and worried. In the end, he recovered quickly and still went to Lola’s quinceañera and dance with her."
S23,IFG,SPA 2,19,Male,"This story has multiple focuses, in the early chapters it focuses around the daily life and relationships of Irene and her friends. For example in Chapter 2 Irene is talking to Jake about something thats making him nervous while she herself is super nervous about something else. Jake talked about wanting to kiss his partner while Irene is nervous because at first Gabriel was being distant but then in this chapter he invited him over to meet his parents and that made Irene nervous. Then we pretty much take a deeper dive into Gabriel's family and we end the book with his sister's quinceanera. This is a whole mess with Lola (the girl who has the quinceanera) arguing with her mom about the contents of the quinceanera and then Gabriel fumbling during the dance. "
S23,IFG,SPA 2,19,Female,"The plot started off with Gabriel and Irene liking each other, and Gabriel giving Irene a ring that she thought was a wedding ring, but was actually a ring that symbolizes love. Irene become closer to Gabriel as the chapter went on, and even went to his family dinner. It then went on to show the preparation that went into a quinceañera, including dance practices, deciding on shoes and a dress, etc. Irene and her mom were fighting about some aspects of the quinceañera, including the shoes, because the mother wanted her daughter to wear heals, while the daughter wanted to wear comfortable converse. Even after the fighting, the quinceañera ended up going well, except that Gabriel messed up a little during his dance as the chambelan of honor. However, his father ended up cheering him up by reminding him that being a chambelan of honor was very hard, but that he did very well even after injuring his ankle during dance practice weeks ago."
S23,IFG,SPA 2,20,Male,"Es un cuento de un familia que tiene quinceañera para la niña. Muestra la cultura y la costumbre diferencia. En el cuento, la familia pelea mucho pero tiene más momento cálido. El mayor hermano de Lola preparar baile con su novia a lo largo de el cuento. El es fallado para la fin pero nadie lo culpo. Es una familia muy bien."
